Year,City,lat,lon,State,Purpose,Trips
1/7/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Business,8.9171885
1/10/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Business,1.3575087
1/1/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/4/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Business,3.0112114
1/7/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/10/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Business,4.7733067
1/1/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Business,1.7713181
1/4/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Business,2.6677437
1/7/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/10/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/1/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/4/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Business,1.3273655
1/7/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/10/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/1/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0.7312116
1/4/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Business,1.8651584
1/7/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Business,18.0812472
1/10/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/1/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Business,13.9097966
1/4/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0
1/7/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Business,3.8583368
1/10/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Business,0.1173455
1/1/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.8104523
1/4/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,13.6720871
1/7/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,12.9211976
1/10/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,18.1373877
1/1/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,10.9051648
1/4/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,16.7807442
1/7/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.9177303
1/10/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,9.7011935
1/1/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,15.0217047
1/4/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,15.0266245
1/7/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,35.7513371
1/10/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.9048294
1/1/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,0
1/4/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,8.5686541
1/7/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.8432419
1/10/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,2.0958331
1/1/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,10.0677382
1/4/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,13.9655569
1/7/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,8.210802
1/10/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,11.2447404
1/1/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,7.6936875
1/4/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,1.2393061
1/7/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,8.1428229
1/10/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,2.7774158
1/1/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,20.6068023
1/4/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,4.0609206
1/7/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,16.159782
1/10/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,8.492838
1/1/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,9.0009987
1/4/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,7.2371547
1/7/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.4905447
1/10/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,3.5300866
1/1/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,9.258452
1/4/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.678015
1/7/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,5.770516
1/10/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,5.642634
1/1/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,7.783172
1/4/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,5.2993434
1/7/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,4.8560908
1/10/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,12.3934947
1/1/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,4.7703495
1/4/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,8.3249579
1/7/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,8.5390942
1/10/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,7.9047397
1/1/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.7295009
1/4/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,3.7608167
1/7/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.5875964
1/10/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,11.9245373
1/1/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,2.5127822
1/4/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,5.2512939
1/7/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.7521319
1/10/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,13.1153901
1/1/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,6.3379975
1/4/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,8.0623412
1/7/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,5.6189895
1/10/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,16.751851
1/1/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,4.6416648
1/4/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,22.0608883
1/7/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,4.7464807
1/10/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,4.9041933
1/1/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,2.9074736
1/4/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,24.2493715
1/7/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,13.6249076
1/10/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,15.584661
1/1/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,13.1612756
1/4/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,19.9885048
1/7/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,4.2122145
1/10/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,4.1815956
1/1/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,12.0771581
1/4/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,26.4468084
1/7/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,18.9311208
1/10/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,20.767052
1/1/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,21.6138858
1/4/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,11.2939838
1/7/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,15.490573
1/10/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Holiday,14.3433173
1/1/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/4/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Other,4.6416225
1/7/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.5551154
1/10/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.7742269
1/1/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/4/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/7/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/10/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.2665789
1/1/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/4/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.7767214
1/7/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/10/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/1/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.3505485
1/4/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.9370989
1/7/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/10/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/1/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/4/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Other,3.7257407
1/7/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/10/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/1/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.6332154
1/4/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Other,3.6678782
1/7/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Other,3.0060054
1/10/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/1/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.063292
1/4/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.0589476
1/7/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.8917248
1/10/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.6858324
1/1/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/4/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.8917965
1/7/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.6089545
1/10/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/1/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.85997
1/4/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.25749
1/7/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.195824
1/10/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.448203
1/1/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.8895071
1/4/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.1913984
1/7/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.1651694
1/10/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.6422861
1/1/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/4/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.7693277
1/7/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.2218403
1/10/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.4349158
1/1/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.1392864
1/4/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/7/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.0324881
1/10/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/1/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.6697268
1/4/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/7/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.5132324
1/10/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.6433945
1/1/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.5816382
1/4/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/7/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.3308912
1/10/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.3166023
1/1/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.7022849
1/4/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.762161
1/7/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0
1/10/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.2862624
1/1/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.884592
1/4/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.6894667
1/7/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.939753
1/10/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Other,6.6505357
1/1/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Other,4.9562415
1/4/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.3880559
1/7/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.3276584
1/10/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.4141489
1/1/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.1377702
1/4/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Other,1.7699414
1/7/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.9132519
1/10/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Other,8.3484868
1/1/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Other,4.2667241
1/4/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.2626329
1/7/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Other,2.6701848
1/10/2016,Adelaide Hills,-34.9385,138.7071,South Australia,Other,0.3677726
1/1/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,2.988178
1/4/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,7.753242
1/7/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,3.5971861
1/10/1998,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,8.3452444
1/1/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,2.1980095
1/4/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.2934157
1/7/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,5.1374584
1/10/1999,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,3.6958415
1/1/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,2.1794682
1/4/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,0.9406399
1/7/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,0.7776381
1/10/2000,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,6.515741
1/1/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,8.2289248
1/4/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,10.2168734
1/7/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,8.5900458
1/10/2001,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,12.6106848
1/1/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,8.4995226
1/4/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.4753364
1/7/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,10.7763782
1/10/2002,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,81.1021091
1/1/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,7.3269939
1/4/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.5113885
1/7/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,19.3420354
1/10/2003,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,22.7892947
1/1/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,12.4842808
1/4/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,15.1306263
1/7/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,14.0430339
1/10/2004,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,7.8156616
1/1/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.6562298
1/4/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,5.799967
1/7/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.4732326
1/10/2005,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,19.4286558
1/1/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,6.501905
1/4/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.52855
1/7/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,10.031516
1/10/2006,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,14.003056
1/1/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,16.7443756
1/4/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,15.6717698
1/7/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,13.4871983
1/10/2007,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,10.3024785
1/1/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,10.2529087
1/4/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,14.1100937
1/7/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,22.719851
1/10/2008,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,15.8255302
1/1/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,21.5836847
1/4/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,14.1342226
1/7/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,11.4373058
1/10/2009,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,10.1824152
1/1/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.0391551
1/4/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,12.1397887
1/7/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,15.8184019
1/10/2010,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,16.3956495
1/1/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,18.1988943
1/4/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.7830234
1/7/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,7.0316674
1/10/2011,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,16.3445219
1/1/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.5684211
1/4/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,14.8100992
1/7/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,12.2734493
1/10/2012,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,22.8520712
1/1/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,36.718419
1/4/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,19.3726192
1/7/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,9.0138821
1/10/2013,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,14.2152933
1/1/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,8.7845654
1/4/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,17.4751866
1/7/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,13.9155678
1/10/2014,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,19.430325
1/1/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,17.6194398
1/4/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,28.1777465
1/7/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,14.967952
1/10/2015,Adelaide Hills,-34.9385,138.7071,South Australia,Visiting,14.1028944
